age_group,Comune,Sesso,Popolazione,Year
Young,Bussero,Femmine,1191,2016
Young,Bussero,Maschi,1224,2016
Young,Busto Garolfo,Femmine,1835,2016
Young,Busto Garolfo,Maschi,2038,2016
Young,Calvignasco,Femmine,164,2016
Young,Calvignasco,Maschi,213,2016
Young,Cambiago,Femmine,997,2016
Young,Cambiago,Maschi,1060,2016
Young,Canegrate,Femmine,1607,2016
Young,Canegrate,Maschi,1677,2016
Young,Carpiano,Femmine,606,2016
Young,Carpiano,Maschi,636,2016
Young,Carugate,Femmine,2250,2016
Young,Carugate,Maschi,2374,2016
Young,Casarile,Femmine,645,2016
Young,Casarile,Maschi,676,2016
Young,Casorezzo,Femmine,783,2016
Young,Casorezzo,Maschi,769,2016
Young,Cassano d'Adda,Femmine,2632,2016
Young,Cassano d'Adda,Maschi,2739,2016
Young,Cassina de' Pecchi,Femmine,1873,2016
Young,Cassina de' Pecchi,Maschi,1956,2016
Young,Cassinetta di Lugagnano,Femmine,252,2016
Young,Cassinetta di Lugagnano,Maschi,278,2016
Young,Castano Primo,Femmine,1537,2016
Young,Castano Primo,Maschi,1675,2016
Young,Cernusco sul Naviglio,Femmine,4595,2016
Young,Cernusco sul Naviglio,Maschi,4841,2016
Young,Cerro Maggiore,Femmine,2047,2016
Young,Cerro Maggiore,Maschi,2205,2016
Young,Cerro al Lambro,Femmine,673,2016
Young,Cerro al Lambro,Maschi,747,2016
Young,Cesano Boscone,Femmine,3139,2016
Young,Cesano Boscone,Maschi,3354,2016
Young,Cesate,Femmine,2073,2016
Young,Cesate,Maschi,2181,2016
Young,Cinisello Balsamo,Femmine,10197,2016
Young,Cinisello Balsamo,Maschi,10670,2016
Young,Cisliano,Femmine,683,2016
Young,Cisliano,Maschi,706,2016
Young,Cologno Monzese,Femmine,6603,2016
Young,Cologno Monzese,Maschi,6965,2016
Young,Colturano,Femmine,326,2016
Young,Colturano,Maschi,330,2016
Young,Corbetta,Femmine,2615,2016
Young,Corbetta,Maschi,2670,2016
Young,Cormano,Femmine,2862,2016
Young,Cormano,Maschi,2858,2016
Young,Cornaredo,Femmine,2797,2016
Young,Cornaredo,Maschi,2876,2016
Young,Corsico,Femmine,4356,2016
Young,Corsico,Maschi,4640,2016
Young,Cuggiono,Femmine,1121,2016
Young,Cuggiono,Maschi,1191,2016
Young,Cusago,Femmine,575,2016
Young,Cusago,Maschi,617,2016
Young,Cusano Milanino,Femmine,2258,2016
Young,Cusano Milanino,Maschi,2362,2016
Young,Dairago,Femmine,910,2016
Young,Dairago,Maschi,977,2016
Young,Dresano,Femmine,403,2016
Young,Dresano,Maschi,440,2016
Young,Gaggiano,Femmine,1177,2016
Young,Gaggiano,Maschi,1237,2016
Young,Garbagnate Milanese,Femmine,3665,2016
Young,Garbagnate Milanese,Maschi,3999,2016
Young,Gessate,Femmine,1319,2016
Young,Gessate,Maschi,1402,2016
Young,Gorgonzola,Femmine,2828,2016
Young,Gorgonzola,Maschi,2932,2016
Young,Grezzago,Femmine,495,2016
Young,Grezzago,Maschi,474,2016
Young,Gudo Visconti,Femmine,255,2016
Young,Gudo Visconti,Maschi,257,2016
Young,Inveruno,Femmine,1101,2016
Young,Inveruno,Maschi,1143,2016
Young,Inzago,Femmine,1477,2016
Young,Inzago,Maschi,1629,2016
Young,Lacchiarella,Femmine,1252,2016
Young,Lacchiarella,Maschi,1328,2016
Young,Lainate,Femmine,3446,2016
Young,Lainate,Maschi,3763,2016
Young,Legnano,Femmine,8112,2016
Young,Legnano,Maschi,8471,2016
Young,Liscate,Femmine,621,2016
Young,Liscate,Maschi,665,2016
Young,Locate di Triulzi,Femmine,1498,2016
Young,Locate di Triulzi,Maschi,1576,2016
Young,Magenta,Femmine,3144,2016
Young,Magenta,Maschi,3392,2016
Young,Magnago,Femmine,1263,2016
Young,Magnago,Maschi,1363,2016
Young,Marcallo con Casone,Femmine,865,2016
Young,Marcallo con Casone,Maschi,902,2016
Young,Masate,Femmine,545,2016
Young,Masate,Maschi,540,2016
Young,Mediglia,Femmine,1772,2016
Young,Mediglia,Maschi,1930,2016
Young,Melegnano,Femmine,2406,2016
Young,Melegnano,Maschi,2504,2016
Young,Melzo,Femmine,2521,2016
Young,Melzo,Maschi,2558,2016
Young,Mesero,Femmine,540,2016
Young,Mesero,Maschi,559,2016
Young,Milano,Femmine,172814,2016
Young,Milano,Maschi,187149,2016
Young,Morimondo,Femmine,142,2016
Young,Morimondo,Maschi,164,2016
Young,Motta Visconti,Femmine,1131,2016
Young,Motta Visconti,Maschi,1109,2016
Young,Nerviano,Femmine,2270,2016
Young,Nerviano,Maschi,2503,2016
Young,Nosate,Femmine,78,2016
Young,Nosate,Maschi,87,2016
Young,Novate Milanese,Femmine,2664,2016
Young,Novate Milanese,Maschi,2598,2016
Young,Noviglio,Femmine,663,2016
Young,Noviglio,Maschi,719,2016
Young,Opera,Femmine,1818,2016
Young,Opera,Maschi,1789,2016
Young,Ossona,Femmine,532,2016
Young,Ossona,Maschi,666,2016
Young,Ozzero,Femmine,219,2016
Young,Ozzero,Maschi,201,2016
Young,Paderno Dugnano,Femmine,6633,2016
Young,Paderno Dugnano,Maschi,6804,2016
Young,Pantigliate,Femmine,888,2016
Young,Pantigliate,Maschi,881,2016
Young,Parabiago,Femmine,3812,2016
Young,Parabiago,Maschi,3861,2016
Young,Paullo,Femmine,1654,2016
Young,Paullo,Maschi,1721,2016
Young,Pero,Femmine,1421,2016
Young,Pero,Maschi,1529,2016
Young,Peschiera Borromeo,Femmine,3383,2016
Young,Peschiera Borromeo,Maschi,3466,2016
Young,Pessano con Bornago,Femmine,1357,2016
Young,Pessano con Bornago,Maschi,1469,2016
Young,Pieve Emanuele,Femmine,2343,2016
Young,Pieve Emanuele,Maschi,2715,2016
Young,Pioltello,Femmine,5627,2016
Young,Pioltello,Maschi,6143,2016
Young,Pogliano Milanese,Femmine,1147,2016
Young,Pogliano Milanese,Maschi,1289,2016
Young,Pozzo d'Adda,Femmine,894,2016
Young,Pozzo d'Adda,Maschi,960,2016
Young,Pozzuolo Martesana,Femmine,1219,2016
Young,Pozzuolo Martesana,Maschi,1191,2016
Young,Pregnana Milanese,Femmine,982,2016
Young,Pregnana Milanese,Maschi,1060,2016
Young,Rescaldina,Femmine,1844,2016
Young,Rescaldina,Maschi,2009,2016
Young,Rho,Femmine,6520,2016
Young,Rho,Maschi,6908,2016
Young,Robecchetto con Induno,Femmine,670,2016
Young,Robecchetto con Induno,Maschi,698,2016
Young,Robecco sul Naviglio,Femmine,941,2016
Young,Robecco sul Naviglio,Maschi,956,2016
Young,Rodano,Femmine,636,2016
Young,Rodano,Maschi,714,2016
Young,Rosate,Femmine,827,2016
Young,Rosate,Maschi,857,2016
Young,Rozzano,Femmine,6083,2016
Young,Rozzano,Maschi,6463,2016
Young,San Colombano al Lambro,Femmine,888,2016
Young,San Colombano al Lambro,Maschi,948,2016
Young,San Donato Milanese,Femmine,4474,2016
Young,San Donato Milanese,Maschi,4891,2016
Young,San Giorgio su Legnano,Femmine,900,2016
Young,San Giorgio su Legnano,Maschi,1025,2016
Young,San Giuliano Milanese,Femmine,5460,2016
Young,San Giuliano Milanese,Maschi,5986,2016
Young,San Vittore Olona,Femmine,1174,2016
Young,San Vittore Olona,Maschi,1204,2016
Young,San Zenone al Lambro,Femmine,624,2016
Young,San Zenone al Lambro,Maschi,720,2016
Young,Santo Stefano Ticino,Femmine,724,2016
Young,Santo Stefano Ticino,Maschi,769,2016
Young,Sedriano,Femmine,1736,2016
Young,Sedriano,Maschi,1940,2016
Young,Segrate,Femmine,4740,2016
Young,Segrate,Maschi,5197,2016
Young,Senago,Femmine,3056,2016
Young,Senago,Maschi,3341,2016
Young,Sesto San Giovanni,Femmine,10528,2016
Young,Sesto San Giovanni,Maschi,11201,2016
Young,Settala,Femmine,1106,2016
Young,Settala,Maschi,1188,2016
Young,Settimo Milanese,Femmine,2810,2016
Young,Settimo Milanese,Maschi,2896,2016
Young,Solaro,Femmine,2102,2016
Young,Solaro,Maschi,2228,2016
Young,Trezzano Rosa,Femmine,767,2016
Young,Trezzano Rosa,Maschi,829,2016
Young,Trezzano sul Naviglio,Femmine,2950,2016
Young,Trezzano sul Naviglio,Maschi,3049,2016
Young,Trezzo sull'Adda,Femmine,1563,2016
Young,Trezzo sull'Adda,Maschi,1691,2016
Young,Tribiano,Femmine,567,2016
Young,Tribiano,Maschi,574,2016
Young,Truccazzano,Femmine,826,2016
Young,Truccazzano,Maschi,916,2016
Young,Turbigo,Femmine,946,2016
Young,Turbigo,Maschi,1051,2016
Young,Vanzaghello,Femmine,796,2016
Young,Vanzaghello,Maschi,779,2016
Young,Vanzago,Femmine,1325,2016
Young,Vanzago,Maschi,1408,2016
Young,Vaprio d'Adda,Femmine,1310,2016
Young,Vaprio d'Adda,Maschi,1320,2016
Young,Vermezzo con Zelo,Femmine,954,2016
Young,Vermezzo con Zelo,Maschi,889,2016
Young,Vernate,Femmine,451,2016
Young,Vernate,Maschi,489,2016
Young,Vignate,Femmine,1371,2016
Young,Vignate,Maschi,1454,2016
Young,Villa Cortese,Femmine,836,2016
Young,Villa Cortese,Maschi,890,2016
Young,Vimodrone,Femmine,2318,2016
Young,Vimodrone,Maschi,2375,2016
Young,Vittuone,Femmine,1235,2016
Young,Vittuone,Maschi,1298,2016
Young,Vizzolo Predabissi,Femmine,511,2016
Young,Vizzolo Predabissi,Maschi,569,2016
Young,Zibido San Giacomo,Femmine,1025,2016
Young,Zibido San Giacomo,Maschi,1119,2016
Middle-age,Abbiategrasso,Femmine,8063,2016
Middle-age,Abbiategrasso,Maschi,8015,2016
Middle-age,Albairate,Femmine,1159,2016
Middle-age,Albairate,Maschi,1221,2016
Middle-age,Arconate,Femmine,1725,2016
Middle-age,Arconate,Maschi,1741,2016
Middle-age,Arese,Femmine,4716,2016
Middle-age,Arese,Maschi,4255,2016
Middle-age,Arluno,Femmine,3037,2016
Middle-age,Arluno,Maschi,3128,2016
Middle-age,Assago,Femmine,2339,2016
Middle-age,Assago,Maschi,2229,2016
Middle-age,Baranzate,Femmine,2772,2016
Middle-age,Baranzate,Maschi,3140,2016
Middle-age,Bareggio,Femmine,4426,2016
Middle-age,Bareggio,Maschi,4372,2016
Middle-age,Basiano,Femmine,914,2016
Middle-age,Basiano,Maschi,951,2016
Middle-age,Basiglio,Femmine,2063,2016
Middle-age,Basiglio,Maschi,1748,2016
Middle-age,Bellinzago Lombardo,Femmine,957,2016
Middle-age,Bellinzago Lombardo,Maschi,945,2016
Middle-age,Bernate Ticino,Femmine,775,2016
Middle-age,Bernate Ticino,Maschi,769,2016
Middle-age,Besate,Femmine,520,2016
Middle-age,Besate,Maschi,544,2016
Middle-age,Binasco,Femmine,1770,2016
Middle-age,Binasco,Maschi,1700,2016
Middle-age,Boffalora sopra Ticino,Femmine,1030,2016
Middle-age,Boffalora sopra Ticino,Maschi,1022,2016
Middle-age,Bollate,Femmine,8945,2016
Middle-age,Bollate,Maschi,8437,2016
Middle-age,Bresso,Femmine,6145,2016
Middle-age,Bresso,Maschi,5890,2016
Middle-age,Bubbiano,Femmine,648,2016
Middle-age,Bubbiano,Maschi,631,2016
Middle-age,Buccinasco,Femmine,7056,2016
Middle-age,Buccinasco,Maschi,6410,2016
Middle-age,Buscate,Femmine,1163,2016
Middle-age,Buscate,Maschi,1230,2016
Middle-age,Bussero,Femmine,2231,2016
Middle-age,Bussero,Maschi,2143,2016
Middle-age,Busto Garolfo,Femmine,3479,2016
Middle-age,Busto Garolfo,Maschi,3600,2016
Middle-age,Calvignasco,Femmine,317,2016
Middle-age,Calvignasco,Maschi,311,2016
Middle-age,Cambiago,Femmine,1733,2016
Middle-age,Cambiago,Maschi,1817,2016
Middle-age,Canegrate,Femmine,3147,2016
Middle-age,Canegrate,Maschi,3134,2016
Middle-age,Carpiano,Femmine,1115,2016
Middle-age,Carpiano,Maschi,1183,2016
Middle-age,Carugate,Femmine,3861,2016
Middle-age,Carugate,Maschi,3794,2016
Middle-age,Casarile,Femmine,1085,2016
Middle-age,Casarile,Maschi,1033,2016
Middle-age,Casorezzo,Femmine,1433,2016
Middle-age,Casorezzo,Maschi,1444,2016
Middle-age,Cassano d'Adda,Femmine,4595,2016
Middle-age,Cassano d'Adda,Maschi,4616,2016
Middle-age,Cassina de' Pecchi,Femmine,3434,2016
Middle-age,Cassina de' Pecchi,Maschi,3223,2016
Middle-age,Cassinetta di Lugagnano,Femmine,504,2016
Middle-age,Cassinetta di Lugagnano,Maschi,502,2016
Middle-age,Castano Primo,Femmine,2733,2016
Middle-age,Castano Primo,Maschi,2844,2016
Middle-age,Cernusco sul Naviglio,Femmine,8432,2016
Middle-age,Cernusco sul Naviglio,Maschi,7898,2016
Middle-age,Cerro Maggiore,Femmine,3797,2016
Middle-age,Cerro Maggiore,Maschi,3821,2016
Middle-age,Cerro al Lambro,Femmine,1314,2016
Middle-age,Cerro al Lambro,Maschi,1219,2016
Middle-age,Cesano Boscone,Femmine,5901,2016
Middle-age,Cesano Boscone,Maschi,5655,2016
Middle-age,Cesate,Femmine,3701,2016
Middle-age,Cesate,Maschi,3615,2016
Middle-age,Cinisello Balsamo,Femmine,17886,2016
Middle-age,Cinisello Balsamo,Maschi,17785,2016
Middle-age,Cisliano,Femmine,1277,2016
Middle-age,Cisliano,Maschi,1278,2016
Middle-age,Cologno Monzese,Femmine,11706,2016
Middle-age,Cologno Monzese,Maschi,11196,2016
Middle-age,Colturano,Femmine,562,2016
Middle-age,Colturano,Maschi,542,2016
Middle-age,Corbetta,Femmine,4703,2016
Middle-age,Corbetta,Maschi,4734,2016
Middle-age,Cormano,Femmine,5023,2016
Middle-age,Cormano,Maschi,4934,2016
Middle-age,Cornaredo,Femmine,5093,2016
Middle-age,Cornaredo,Maschi,4946,2016
Middle-age,Corsico,Femmine,8201,2016
Middle-age,Corsico,Maschi,8012,2016
Middle-age,Cuggiono,Femmine,2027,2016
Middle-age,Cuggiono,Maschi,2069,2016
Middle-age,Cusago,Femmine,1024,2016
Middle-age,Cusago,Maschi,1037,2016
Middle-age,Cusano Milanino,Femmine,4458,2016
Middle-age,Cusano Milanino,Maschi,4193,2016
Middle-age,Dairago,Femmine,1680,2016
Middle-age,Dairago,Maschi,1645,2016
Middle-age,Dresano,Femmine,767,2016
Middle-age,Dresano,Maschi,764,2016
Middle-age,Gaggiano,Femmine,2335,2016
Middle-age,Gaggiano,Maschi,2279,2016
Middle-age,Garbagnate Milanese,Femmine,6780,2016
Middle-age,Garbagnate Milanese,Maschi,6472,2016
Middle-age,Gessate,Femmine,2321,2016
Middle-age,Gessate,Maschi,2319,2016
Middle-age,Gorgonzola,Femmine,4976,2016
Middle-age,Gorgonzola,Maschi,4888,2016
Middle-age,Grezzago,Femmine,750,2016
Middle-age,Grezzago,Maschi,859,2016
Middle-age,Gudo Visconti,Femmine,417,2016
Middle-age,Gudo Visconti,Maschi,414,2016
Middle-age,Inveruno,Femmine,2124,2016
Middle-age,Inveruno,Maschi,2096,2016
Middle-age,Inzago,Femmine,2736,2016
Middle-age,Inzago,Maschi,2793,2016
Middle-age,Lacchiarella,Femmine,2249,2016
Middle-age,Lacchiarella,Maschi,2242,2016
Middle-age,Lainate,Femmine,6481,2016
Middle-age,Lainate,Maschi,6328,2016
Middle-age,Legnano,Femmine,15038,2016
Middle-age,Legnano,Maschi,14728,2016
Middle-age,Liscate,Femmine,1048,2016
Middle-age,Liscate,Maschi,1084,2016
Middle-age,Locate di Triulzi,Femmine,2587,2016
Middle-age,Locate di Triulzi,Maschi,2590,2016
Middle-age,Magenta,Femmine,5683,2016
Middle-age,Magenta,Maschi,5607,2016
Middle-age,Magnago,Femmine,2383,2016
Middle-age,Magnago,Maschi,2400,2016
Middle-age,Marcallo con Casone,Femmine,1586,2016
Middle-age,Marcallo con Casone,Maschi,1560,2016
Middle-age,Masate,Femmine,902,2016
Middle-age,Masate,Maschi,898,2016
Middle-age,Mediglia,Femmine,3101,2016
Middle-age,Mediglia,Maschi,3161,2016
Middle-age,Melegnano,Femmine,4319,2016
Middle-age,Melegnano,Maschi,4298,2016
Middle-age,Melzo,Femmine,4557,2016
Middle-age,Melzo,Maschi,4514,2016
Middle-age,Mesero,Femmine,1061,2016
Middle-age,Mesero,Maschi,1145,2016
Middle-age,Milano,Femmine,340137,2016
Middle-age,Milano,Maschi,328448,2016
Middle-age,Morimondo,Femmine,281,2016
Middle-age,Morimondo,Maschi,297,2016
Middle-age,Motta Visconti,Femmine,1937,2016
Middle-age,Motta Visconti,Maschi,2026,2016
Middle-age,Nerviano,Femmine,4301,2016
Middle-age,Nerviano,Maschi,4109,2016
Middle-age,Nosate,Femmine,177,2016
Middle-age,Nosate,Maschi,170,2016
Middle-age,Novate Milanese,Femmine,4947,2016
Middle-age,Novate Milanese,Maschi,4672,2016
Middle-age,Noviglio,Femmine,1188,2016
Middle-age,Noviglio,Maschi,1221,2016
Middle-age,Opera,Femmine,3443,2016
Middle-age,Opera,Maschi,3173,2016
Middle-age,Ossona,Femmine,1045,2016
Middle-age,Ossona,Maschi,1116,2016
Middle-age,Ozzero,Femmine,386,2016
Middle-age,Ozzero,Maschi,371,2016
Middle-age,Paderno Dugnano,Femmine,11981,2016
Middle-age,Paderno Dugnano,Maschi,11465,2016
Middle-age,Pantigliate,Femmine,1486,2016
Middle-age,Pantigliate,Maschi,1451,2016
Middle-age,Parabiago,Femmine,6995,2016
Middle-age,Parabiago,Maschi,7166,2016
Middle-age,Paullo,Femmine,2841,2016
Middle-age,Paullo,Maschi,2808,2016
Middle-age,Pero,Femmine,2787,2016
Middle-age,Pero,Maschi,2774,2016
Middle-age,Peschiera Borromeo,Femmine,6115,2016
Middle-age,Peschiera Borromeo,Maschi,5830,2016
Middle-age,Pessano con Bornago,Femmine,2359,2016
Middle-age,Pessano con Bornago,Maschi,2285,2016
Middle-age,Pieve Emanuele,Femmine,4085,2016
Middle-age,Pieve Emanuele,Maschi,3986,2016
Middle-age,Pioltello,Femmine,8941,2016
Middle-age,Pioltello,Maschi,9270,2016
Middle-age,Pogliano Milanese,Femmine,2075,2016
Middle-age,Pogliano Milanese,Maschi,2113,2016
Middle-age,Pozzo d'Adda,Femmine,1600,2016
Middle-age,Pozzo d'Adda,Maschi,1692,2016
Middle-age,Pozzuolo Martesana,Femmine,2164,2016
Middle-age,Pozzuolo Martesana,Maschi,2184,2016
Middle-age,Pregnana Milanese,Femmine,1854,2016
Middle-age,Pregnana Milanese,Maschi,1887,2016
Middle-age,Rescaldina,Femmine,3548,2016
Middle-age,Rescaldina,Maschi,3643,2016
Middle-age,Rho,Femmine,12704,2016
Middle-age,Rho,Maschi,12248,2016
Middle-age,Robecchetto con Induno,Femmine,1206,2016
Middle-age,Robecchetto con Induno,Maschi,1253,2016
Middle-age,Robecco sul Naviglio,Femmine,1749,2016
Middle-age,Robecco sul Naviglio,Maschi,1812,2016
Middle-age,Rodano,Femmine,1200,2016
Middle-age,Rodano,Maschi,1153,2016
Middle-age,Rosate,Femmine,1447,2016
Middle-age,Rosate,Maschi,1459,2016
Middle-age,Rozzano,Femmine,10290,2016
Middle-age,Rozzano,Maschi,10070,2016
Middle-age,San Colombano al Lambro,Femmine,1813,2016
Middle-age,San Colombano al Lambro,Maschi,1784,2016
Middle-age,San Donato Milanese,Femmine,7798,2016
Middle-age,San Donato Milanese,Maschi,7409,2016
Middle-age,San Giorgio su Legnano,Femmine,1709,2016
Middle-age,San Giorgio su Legnano,Maschi,1658,2016
Middle-age,San Giuliano Milanese,Femmine,9477,2016
Middle-age,San Giuliano Milanese,Maschi,9589,2016
Middle-age,San Vittore Olona,Femmine,2113,2016
Middle-age,San Vittore Olona,Maschi,2095,2016
Middle-age,San Zenone al Lambro,Femmine,1153,2016
Middle-age,San Zenone al Lambro,Maschi,1186,2016
Middle-age,Santo Stefano Ticino,Femmine,1323,2016
Middle-age,Santo Stefano Ticino,Maschi,1311,2016
Middle-age,Sedriano,Femmine,3052,2016
Middle-age,Sedriano,Maschi,3006,2016
Middle-age,Segrate,Femmine,8657,2016
Middle-age,Segrate,Maschi,7982,2016
Middle-age,Senago,Femmine,5508,2016
Middle-age,Senago,Maschi,5533,2016
Middle-age,Sesto San Giovanni,Femmine,19908,2016
Middle-age,Sesto San Giovanni,Maschi,19397,2016
Middle-age,Settala,Femmine,1921,2016
Middle-age,Settala,Maschi,1951,2016
Middle-age,Settimo Milanese,Femmine,5195,2016
Middle-age,Settimo Milanese,Maschi,4971,2016
Middle-age,Solaro,Femmine,3645,2016
Middle-age,Solaro,Maschi,3604,2016
Middle-age,Trezzano Rosa,Femmine,1345,2016
Middle-age,Trezzano Rosa,Maschi,1387,2016
Middle-age,Trezzano sul Naviglio,Femmine,5250,2016
Middle-age,Trezzano sul Naviglio,Maschi,5117,2016
Middle-age,Trezzo sull'Adda,Femmine,2967,2016
Middle-age,Trezzo sull'Adda,Maschi,2900,2016
Middle-age,Tribiano,Femmine,961,2016
Middle-age,Tribiano,Maschi,1008,2016
Middle-age,Truccazzano,Femmine,1561,2016
Middle-age,Truccazzano,Maschi,1675,2016
Middle-age,Turbigo,Femmine,1730,2016
Middle-age,Turbigo,Maschi,1790,2016
Middle-age,Vanzaghello,Femmine,1332,2016
Middle-age,Vanzaghello,Maschi,1259,2016
Middle-age,Vanzago,Femmine,2407,2016
Middle-age,Vanzago,Maschi,2344,2016
Middle-age,Vaprio d'Adda,Femmine,2161,2016
Middle-age,Vaprio d'Adda,Maschi,2290,2016
Middle-age,Vermezzo con Zelo,Femmine,1515,2016
Middle-age,Vermezzo con Zelo,Maschi,1474,2016
Middle-age,Vernate,Femmine,892,2016
Middle-age,Vernate,Maschi,940,2016
Middle-age,Vignate,Femmine,2445,2016
Middle-age,Vignate,Maschi,2358,2016
Middle-age,Villa Cortese,Femmine,1566,2016
Middle-age,Villa Cortese,Maschi,1545,2016
Middle-age,Vimodrone,Femmine,4464,2016
Middle-age,Vimodrone,Maschi,4277,2016
Middle-age,Vittuone,Femmine,2259,2016
Middle-age,Vittuone,Maschi,2197,2016
Middle-age,Vizzolo Predabissi,Femmine,1009,2016
Middle-age,Vizzolo Predabissi,Maschi,977,2016
Middle-age,Zibido San Giacomo,Femmine,1801,2016
Middle-age,Zibido San Giacomo,Maschi,1751,2016
Old,Abbiategrasso,Femmine,4169,2016
Old,Abbiategrasso,Maschi,2921,2016
Old,Albairate,Femmine,529,2016
Old,Albairate,Maschi,390,2016
Old,Arconate,Femmine,691,2016
Old,Arconate,Maschi,537,2016
Old,Arese,Femmine,2753,2016
Old,Arese,Maschi,2376,2016
Old,Arluno,Femmine,1352,2016
Old,Arluno,Maschi,1029,2016
Old,Assago,Femmine,796,2016
Old,Assago,Maschi,703,2016
Old,Baranzate,Femmine,1150,2016
Old,Baranzate,Maschi,929,2016
Old,Bareggio,Femmine,2002,2016
Old,Bareggio,Maschi,1634,2016
Old,Basiano,Femmine,380,2016
Old,Basiano,Maschi,339,2016
Old,Basiglio,Femmine,690,2016
Old,Basiglio,Maschi,632,2016
Old,Bellinzago Lombardo,Femmine,451,2016
Old,Bellinzago Lombardo,Maschi,371,2016
Old,Bernate Ticino,Femmine,390,2016
Old,Bernate Ticino,Maschi,308,2016
Old,Besate,Femmine,227,2016
Old,Besate,Maschi,166,2016
Old,Binasco,Femmine,1044,2016
Old,Binasco,Maschi,749,2016
Old,Boffalora sopra Ticino,Femmine,508,2016
Old,Boffalora sopra Ticino,Maschi,413,2016
Old,Bollate,Femmine,4729,2016
Old,Bollate,Maschi,3509,2016
Old,Bresso,Femmine,4291,2016
Old,Bresso,Maschi,3071,2016
Old,Bubbiano,Femmine,188,2016
Old,Bubbiano,Maschi,168,2016
Old,Buccinasco,Femmine,2651,2016
Old,Buccinasco,Maschi,2392,2016
Old,Buscate,Femmine,577,2016
Old,Buscate,Maschi,438,2016
Old,Bussero,Femmine,997,2016
Old,Bussero,Maschi,821,2016
Old,Busto Garolfo,Femmine,1718,2016
Old,Busto Garolfo,Maschi,1201,2016
Old,Calvignasco,Femmine,102,2016
Old,Calvignasco,Maschi,85,2016
Old,Cambiago,Femmine,639,2016
Old,Cambiago,Maschi,527,2016
Old,Canegrate,Femmine,1614,2016
Old,Canegrate,Maschi,1231,2016
Old,Carpiano,Femmine,294,2016
Old,Carpiano,Maschi,245,2016
Old,Carugate,Femmine,1531,2016
Old,Carugate,Maschi,1209,2016
Old,Casarile,Femmine,343,2016
Old,Casarile,Maschi,282,2016
Old,Casorezzo,Femmine,578,2016
Old,Casorezzo,Maschi,482,2016
Old,Cassano d'Adda,Femmine,2292,2016
Old,Cassano d'Adda,Maschi,1726,2016
Old,Cassina de' Pecchi,Femmine,1702,2016
Old,Cassina de' Pecchi,Maschi,1448,2016
Old,Cassinetta di Lugagnano,Femmine,197,2016
Old,Cassinetta di Lugagnano,Maschi,155,2016
Old,Castano Primo,Femmine,1453,2016
Old,Castano Primo,Maschi,1011,2016
Old,Cernusco sul Naviglio,Femmine,4244,2016
Old,Cernusco sul Naviglio,Maschi,3173,2016
