,I1,I2,I3,I4,Year,Comune,IMED,IFQ,ITQ,PI1,PI2,PI3,PI4,TI1,TI2,TI3,TI4,MI1,MI2,MI3,MI4
5,2543,6059,3909,369,2016  ,Melegnano,27646.46,10622.49,70238.78,0.19743788819875777,0.4704192546583851,0.30349378881987576,0.028649068322981367,0.03888319463517327,0.3506536990184977,0.468769225404604,0.14169388094172503,4818.6,18238.23,37791.9,121012.44
6,2618,6049,3949,377,2017  ,Melegnano,27652.78,10685.76,70002.5,0.2014931116755176,0.46555837758793195,0.30393288693912107,0.029015623797429384,0.030004525763431277,0.35111874419762124,0.4715481876904261,0.1473285423485214,3611.75,18292.42,37630.48,123153.37
7,2556,6028,4212,394,2018  ,Melegnano,27778.44,10648.71,70467.74,0.19378316906747536,0.4570128885519333,0.3193328278999242,0.029871114480667173,0.03753146820173473,0.33329563083211977,0.48036455480937085,0.14880834615677466,4882.94,18386.66,37925.31,125596.53
8,2536,5849,4294,413,2019  ,Melegnano,27815.84,10577.41,70728.12,0.19370608004888482,0.44676138099602813,0.3279865566758326,0.03154598227925451,0.03569472316823461,0.3209753325513734,0.48666524489782254,0.15666469938256947,4714.74,18382.01,37963.94,127064.45
0,2959,6672,3580,287,2011,Melzo,27335.35,10732.4,70070.1,0.21921766187583347,0.4942954511779523,0.2652244777004001,0.021262409245814195,0.049038778238077944,0.4063583253965845,0.44064839862639943,0.10395449773893813,4979.31,18299.01,36981.42,108826.79
1,2959,6736,3602,295,2012  ,Melzo,27448.35,10723.65,70093.98,0.21770158917010005,0.4955856386109476,0.2650088287227781,0.02170394349617422,0.04911217441479115,0.4051326995539791,0.4399563379171909,0.10579878811403884,5049.34,18297.24,37158.34,109106.12
2,2891,6513,3900,301,2013  ,Melzo,27344.95,10649.85,70155.9,0.21249540610069828,0.4787210584343991,0.2866593164277839,0.022124219037118708,0.0445807317307844,0.38506049961509903,0.4615058697438596,0.10885289891025703,4803.77,18417.5,36863.4,112656.52
3,2842,6453,3906,303,2014  ,Melzo,27459.22,10686.94,70462.02,0.21045616113744076,0.4778584123222749,0.28924763033175355,0.022437796208530807,0.04424394555687107,0.38402967975639873,0.4640028678498843,0.10772350683684591,4844.36,18518.69,36965.4,110630.5
4,2759,6352,4138,313,2015  ,Melzo,27518.36,10633.77,69888.47,0.20343607137590325,0.4683674974192597,0.30511723934522933,0.023079191859607728,0.04143388024532328,0.3679319380189284,0.4816588081605712,0.10897537357517714,4778.55,18431.0,37037.43,110783.69
5,2755,6370,4162,315,2016  ,Melzo,27533.4,10612.77,70280.22,0.2025437435671225,0.46831348331127776,0.30598441405675636,0.023158359064843405,0.04172692172368772,0.36652764935043536,0.48012265662141435,0.11162277230446256,4865.79,18485.27,37060.28,113841.56
6,2849,6350,4201,318,2017  ,Melzo,27568.69,10633.55,70913.86,0.20768333576323078,0.4628954658113428,0.3062399766729844,0.023181221752442048,0.038313561596824725,0.36534736340774393,0.484733778439517,0.11160529655591434,4328.33,18517.93,37137.33,112958.21
7,2666,6346,4405,342,2018  ,Melzo,27631.4,10551.2,70419.97,0.19376408169198342,0.4612253797514354,0.32015408096518644,0.024856457591394723,0.038184775207486234,0.3539694987618302,0.48954360183604556,0.11830212419463801,4769.82,18575.39,37009.87,115196.3
8,2701,6214,4504,334,2019  ,Melzo,27660.24,10538.54,70566.76,0.19639351414236894,0.4518286919217625,0.3274921835235948,0.024285610412273687,0.03802875379271531,0.3476390428758511,0.4995484894931414,0.11478371383829217,4710.85,18718.42,37110.01,114986.17
0,634,1634,725,40,2011,Mesero,26921.04,10774.96,69939.22,0.20903395977579953,0.5387405209363666,0.23903725684141114,0.013188262446422684,0.04822873507708818,0.47638773720649474,0.4087416899308982,0.0666418377855189,4787.28,18347.66,35479.96,104847.75
1,599,1675,735,42,2012  ,Mesero,27110.61,10781.99,70298.37,0.19632907243526712,0.5490003277613897,0.24090462143559488,0.01376597836774828,0.045896226525641355,0.47403933196639975,0.4077031956914332,0.07236124581652574,4969.48,18355.25,35976.38,111742.26
2,616,1600,806,42,2013  ,Mesero,27000.7,10723.15,69562.8,0.2010443864229765,0.5221932114882507,0.2630548302872063,0.01370757180156658,0.043401783808590326,0.4505758572890098,0.43290925502087735,0.07311310388152253,4650.22,18586.39,35449.4,114892.83
3,612,1570,840,44,2014  ,Mesero,27193.65,10733.53,70669.59,0.19960861056751467,0.5120678408349641,0.273972602739726,0.014350945857795172,0.04122624371100918,0.43900131708312684,0.4439771165847909,0.07579532262107311,4526.29,18788.25,35514.16,115747.07
4,618,1531,906,51,2015  ,Mesero,27160.91,10774.27,69479.85,0.19896973599484868,0.49291693496458466,0.2916934964584675,0.016419832582099163,0.042692011339047924,0.40925240986209344,0.4595708319991757,0.08848474679968299,4833.76,18704.35,35493.66,121401.71
5,561,1548,923,47,2016  ,Mesero,27101.78,10756.54,69932.57,0.18220201364079247,0.502760636570315,0.29977265345891524,0.015264696329977265,0.03915519348954304,0.4157912730602084,0.4690875664424453,0.07596596700780321,4869.2,18738.53,35455.47,112759.28
6,580,1543,951,52,2017  ,Mesero,27168.54,10675.36,70091.21,0.1855406269993602,0.49360204734484964,0.30422264875239924,0.016634676903390915,0.030562243810894226,0.40248331182005903,0.4693973724842098,0.09755707188483695,3804.21,18831.67,35634.2,135444.79
7,541,1563,990,50,2018  ,Mesero,27358.87,10693.61,69515.28,0.1720737913486005,0.49713740458015265,0.3148854961832061,0.015903307888040712,0.035306815139661565,0.40175368125241,0.4789501949417884,0.08398930866613999,4836.1,19047.35,35849.97,124476.58
8,540,1548,1007,56,2019  ,Mesero,27499.92,10657.14,69869.54,0.17137416693113297,0.49127261186924787,0.3195810853697239,0.017772135829895272,0.034114398145663055,0.39066420274392294,0.4776859986592921,0.09753540045112187,4785.37,19116.31,35932.26,131930.64
0,239782,368833,277337,59918,2011,Milano,28117.39,10621.62,70945.07,0.2535041813357015,0.3899404780783829,0.2932083690147695,0.06334697157114615,0.03768650596050827,0.22912936028357533,0.3847046421829393,0.3484794915729771,4558.47,18017.76,40231.8,168682.39
1,240107,368996,283999,63969,2012  ,Milano,28202.79,10624.38,70981.21,0.25087689419071313,0.38554715376393184,0.29673765060272433,0.0668383014426307,0.03671501085190195,0.21940844175953564,0.38036931011113423,0.3635072372774282,4621.38,17970.68,40478.22,171741.88
2,235796,362098,290760,64486,2013  ,Milano,28173.12,10587.38,70970.25,0.24738863126088506,0.37990011960467507,0.3050548712675997,0.06765637786684013,0.03518148537476692,0.2153179188235715,0.38590411640852695,0.3635964793931346,4532.95,18065.81,40322.57,171300.13
3,241180,356126,297109,67197,2014  ,Milano,28247.51,10564.39,70936.47,0.2508080182027679,0.37034271618906583,0.30896972999504996,0.06987953561311631,0.034627894910893645,0.20636816381601322,0.3847487093778805,0.3742552318952126,4484.05,18097.76,40443.36,173941.77
4,242430,352029,306667,70243,2015  ,Milano,28320.15,10565.14,70954.93,0.2495755989742312,0.3624050180724318,0.3157059778518771,0.0723134051014599,0.03423229141420194,0.1979664175461271,0.38752951634198923,0.38027177469768175,4532.32,18050.27,40560.98,173764.77
5,238175,353734,309390,71637,2016  ,Milano,28327.33,10558.07,70913.52,0.24480027463265827,0.36357376024733384,0.31799625052418656,0.07362971459582131,0.03322268541388046,0.1964427121043526,0.386304951429656,0.38402965105211095,4536.89,18062.56,40611.04,174360.25
6,242705,350769,315728,74383,2017  ,Milano,28382.95,10547.78,70956.59,0.24675549139118633,0.3566229659866712,0.32099716852127674,0.07562437410086571,0.029261989858527876,0.19016270509499952,0.38594043838973036,0.39463486665674224,4016.53,18060.5,40722.35,176745.12
7,236898,349255,328919,79836,2018  ,Milano,28452.67,10542.45,71001.11,0.23811045845445006,0.3510425084530429,0.33060242756114133,0.08024460553136571,0.03154938123412787,0.17958891486675435,0.38232231353193946,0.40653939036717834,4681.94,18077.3,40863.68,179019.62
8,238427,341505,329500,80792,2019  ,Milano,28462.95,10505.62,70992.09,0.24078087382248864,0.34487651278902554,0.3327529932621306,0.08158962012635525,0.030739898925249084,0.17529649622258925,0.382388953174717,0.41157465167744467,4543.07,18087.51,40893.34,179507.64
0,194,470,165,16,2011,Morimondo,26929.41,10767.39,70935.25,0.22958579881656804,0.5562130177514792,0.1952662721893491,0.01893491124260355,0.05768179698168134,0.49758411372101896,0.33581034183332975,0.10892374746396993,5119.07,18227.32,35040.02,117207.88
1,198,469,158,21,2012  ,Morimondo,26956.87,10768.12,68722.61,0.23404255319148937,0.5543735224586288,0.1867612293144208,0.024822695035460994,0.05661189894806177,0.4741205706235519,0.32010410444433507,0.1491634259840513,5094.35,18012.02,36097.8,126558.0
2,180,449,173,22,2013  ,Morimondo,26974.56,10792.55,69935.16,0.21844660194174756,0.5449029126213593,0.2099514563106796,0.02669902912621359,0.054623667657053634,0.4594037068008403,0.335922312640977,0.15005031290112905,5468.51,18437.77,34990.73,122906.41
3,192,428,182,14,2014  ,Morimondo,26987.31,10683.32,68689.32,0.23529411764705882,0.5245098039215687,0.22303921568627452,0.01715686274509804,0.05303056452159496,0.47272884656948866,0.3783529575886014,0.095887631320315,4617.1,18463.46,34751.25,114493.07
4,190,416,200,10,2015  ,Morimondo,27307.1,10677.67,71531.88,0.23284313725490197,0.5098039215686274,0.24509803921568626,0.012254901960784314,0.051788770325215464,0.45617409390809954,0.4233245309556422,0.0687126048110428,4537.93,18256.32,35238.66,114396.4
5,195,389,197,16,2016  ,Morimondo,27299.26,10801.76,70731.55,0.24466750313676286,0.4880803011292346,0.24717691342534504,0.020075282308657464,0.057282502815337054,0.42198252940974545,0.41267781224585204,0.1080571555290654,4946.31,18265.8,35272.7,113717.5
6,201,377,187,16,2017  ,Morimondo,27050.09,10793.04,69864.27,0.2573623559539053,0.4827144686299616,0.23943661971830985,0.020486555697823303,0.049938731805778035,0.42474294452954087,0.41328973603758523,0.11202858762709586,4025.54,18254.41,35809.31,113446.69
7,191,381,190,21,2018  ,Morimondo,27379.55,10697.27,67692.54,0.24393358876117496,0.48659003831417624,0.24265644955300128,0.02681992337164751,0.05303793631190671,0.3957472329257334,0.3901021428898145,0.1611126878725454,4887.09,18280.58,36134.47,135022.9
8,176,390,198,25,2019  ,Morimondo,27315.12,10592.92,70169.44,0.22306717363751585,0.49429657794676807,0.2509505703422053,0.031685678073510776,0.045751542939410125,0.3865984213008302,0.38663972617192177,0.18101030958783787,4814.52,18359.28,36166.08,134098.36
0,1278,2800,1228,92,2011,Motta Visconti,27322.67,10781.95,71622.42,0.236754353464246,0.5187106335679882,0.22749166357910336,0.017043349388662466,0.058108826445078546,0.447378917303989,0.4042853539202159,0.09022690233071655,5100.11,17921.98,36928.2,110006.08
1,1274,2827,1290,87,2012  ,Motta Visconti,27401.22,10744.41,70568.99,0.2325666301569916,0.5160642570281124,0.23548740416210295,0.01588170865279299,0.05495302023840507,0.44243704823567714,0.41806023485062765,0.08454969667529015,4946.35,17946.84,37163.06,111443.61
2,1270,2777,1342,95,2013  ,Motta Visconti,27334.75,10739.08,71253.67,0.23158278628738146,0.5063822027716995,0.2447118891320204,0.017323121808898615,0.054659933604228175,0.4330898282085718,0.4238249542687895,0.08842528391841054,4998.26,18111.54,36676.46,108095.16
3,1202,2729,1401,113,2014  ,Motta Visconti,27431.65,10721.82,70656.1,0.22075298438934804,0.5011937557392103,0.25730027548209367,0.020752984389348025,0.05102797422196578,0.41359370001277557,0.43070366048804326,0.10467466527721539,5058.19,18057.66,36629.55,110370.81
4,1169,2695,1471,107,2015  ,Motta Visconti,27471.31,10743.15,70571.46,0.21481073134876882,0.4952223447262036,0.27030503491363467,0.01966188901139287,0.04677495846758868,0.40537953637416985,0.4473985444659749,0.10044696069226655,4854.61,18249.8,36900.9,113895.9
5,1174,2720,1492,105,2016  ,Motta Visconti,27522.44,10714.83,70883.25,0.21380440721180113,0.4953560371517028,0.2717173556729193,0.019122199963576763,0.045577082888358746,0.40540648935249657,0.45181817742719943,0.09719825033194525,4742.16,18206.2,36990.7,113075.05
6,1206,2721,1550,108,2017  ,Motta Visconti,27604.69,10608.53,70114.2,0.21593554162936437,0.4871978513876455,0.2775290957923008,0.019337511190689348,0.03783438279831399,0.4025150810232038,0.46205335035773165,0.09759718582075051,3883.79,18313.44,36904.29,111874.2
7,1135,2738,1639,110,2018  ,Motta Visconti,27541.71,10673.99,70284.68,0.20188545001778727,0.4870152970473141,0.29153326218427605,0.019565990750622556,0.04246425569493455,0.3917719912026608,0.47072422810491094,0.0950395249974937,4800.39,18358.99,36849.9,110856.28
8,1154,2685,1695,113,2019  ,Motta Visconti,27571.24,10612.4,69137.61,0.20435629537807687,0.4754737028510714,0.30015937666017356,0.020010625110678235,0.04093103013637351,0.38135952935767337,0.47992031494217086,0.0977891255637823,4607.33,18449.83,36779.13,112412.39
0,2612,6516,3220,240,2011,Nerviano,27339.28,10768.49,70646.87,0.2074992055926279,0.5176358436606292,0.255799173816333,0.019065776930409915,0.04565402990127727,0.4256724324352198,0.4257566029113913,0.10291693475211171,4901.32,18319.0,37077.71,120249.43
1,2558,6583,3277,239,2012  ,Nerviano,27434.06,10765.82,71001.42,0.202101603855574,0.520107450422691,0.25890811408706643,0.018882831634668563,0.044624874480934586,0.42260630045160624,0.4292245975805652,0.10354422748689397,4973.01,18300.16,37337.99,123501.08
2,2553,6293,3501,264,2013  ,Nerviano,27408.59,10724.85,70443.29,0.20244231226706844,0.4990088018396638,0.27761478074696694,0.020934105146300848,0.041937681014927466,0.40017376284648143,0.4445124660150544,0.11337609012353671,4777.62,18494.75,36927.47,124903.68
3,2487,6244,3502,267,2014  ,Nerviano,27390.78,10698.14,70241.74,0.19896,0.49952,0.28016,0.02136,0.04119229748858425,0.39783457467866673,0.4452534598372338,0.1157196679955152,4819.39,18539.21,36994.97,126109.39
4,2476,5971,3720,288,2015  ,Nerviano,27465.81,10695.28,69915.68,0.1987956643918105,0.47940586109995986,0.29867523083099157,0.023123243677238055,0.03997166421141709,0.3740182277874681,0.46555534445833946,0.12045476354277529,4767.45,18498.22,36958.36,123513.89
5,2401,6034,3775,297,2016  ,Nerviano,27455.89,10689.55,69985.61,0.19197249540257455,0.4824498280962661,0.3018309746541937,0.023746701846965697,0.0368657682505582,0.3699503923080192,0.46175009827478725,0.13143374116663534,4645.33,18549.14,37006.3,133886.28
6,2493,5992,3812,309,2017  ,Nerviano,27493.16,10670.94,69805.67,0.19776297001427892,0.4753292083135015,0.30239568459463745,0.024512137077582104,0.03343623914285932,0.36640542965172374,0.46407785152556535,0.1360804796798516,4072.41,18567.2,36965.31,133719.19
7,2358,5894,3989,317,2018  ,Nerviano,27584.87,10632.27,69937.88,0.1877687529861443,0.4693422519509476,0.3176461219939481,0.025242873068960024,0.0368654779136473,0.355275824668544,0.47548785867489046,0.13237083874291827,4858.07,18730.23,37039.32,129753.98
8,2276,5890,4093,304,2019  ,Nerviano,27636.23,10629.86,70062.44,0.1811669187296028,0.46883706121149404,0.3257979781899228,0.02419804186898034,0.034089275936124735,0.35157623664258875,0.48314376106225404,0.13119072635903248,4710.05,18770.88,37120.6,135709.4
0,130,290,128,67,2011,Nosate,27054.71,10918.53,68697.79,0.21138211382113822,0.4715447154471545,0.208130081300813,0.10894308943089431,0.01012340107974153,0.2997332899089665,0.2689437127890972,0.42119959622219477,1358.12,18025.63,36644.18,109639.42
1,130,287,122,67,2012  ,Nosate,27095.7,10970.05,71834.96,0.2145214521452145,0.4735973597359736,0.20132013201320131,0.11056105610561057,0.012015227457861748,0.2900884231908848,0.2574607974955439,0.4404355518557096,1654.72,18096.11,37782.26,117691.27
2,118,273,135,26,2013  ,Nosate,27412.25,10826.83,66519.77,0.213768115942029,0.4945652173913043,0.24456521739130435,0.04710144927536232,-0.001164623299513895,0.35831347648220163,0.349756216982643,0.29309492983466934,-137.8,18324.64,36171.52,157387.42
3,104,271,141,75,2014  ,Nosate,27407.68,10798.02,71756.54,0.17597292724196278,0.45854483925549916,0.23857868020304568,0.12690355329949238,0.02767321350296574,0.26544486130074174,0.2720864283037333,0.43479549689255925,5023.24,18491.1,36428.85,109441.36
4,111,266,143,68,2015  ,Nosate,16538.28,3712.86,41840.86,0.18877551020408162,0.4523809523809524,0.24319727891156462,0.11564625850340136,0.016644446228640208,0.2947271974681062,0.31323400803536167,0.375394348267892,2498.89,18464.59,36503.45,91998.32
5,88,247,149,5,2016  ,Nosate,16493.4,3747.1,41244.63,0.17995910020449898,0.5051124744376279,0.3047034764826176,0.010224948875255624,0.04086100492458474,0.4295948323644884,0.49009200092342936,0.0394521617874975,4996.14,18714.15,35391.52,84900.2
6,95,240,139,25,2017  ,Nosate,27396.77,10785.15,70400.95,0.1903807615230461,0.48096192384769537,0.2785571142284569,0.050100200400801605,0.000622588710106196,0.34921757023259,0.3754688131182726,0.2746910279390312,85.79,19047.64,35360.26,143833.76
7,85,242,145,8,2018  ,Nosate,16690.6,3452.88,43007.58,0.17708333333333334,0.5041666666666667,0.3020833333333333,0.016666666666666666,0.03516039324911393,0.4164152456764709,0.4833574264409974,0.06506693463341773,4603.84,19151.21,37100.98,90522.25
8,89,240,147,37,2019  ,Nosate,27926.29,10828.63,70363.34,0.17348927875243664,0.4678362573099415,0.28654970760233917,0.07212475633528265,0.024188471267203294,0.2816519062473154,0.3347916847174672,0.3593679377680141,4432.24,19138.41,37141.7,158395.22
0,3020,6944,4295,337,2011,Novate Milanese,27586.82,10754.19,70839.66,0.2069060016442861,0.4757467799397095,0.29425870101397644,0.023088517402027952,0.0436485814795576,0.37056886020572427,0.4749097150601163,0.11087284325460181,4954.89,18294.9,37906.95,112788.87
