Comune,LU0301,LU0201,LU0101,LU0102,LU0105,LU0103,LU0104,LU0302,LU0304,LU0305,LU0303,Grass_cover,Small_woods_cover,Trees_cover,Trees_mean_density,Non_class_surf,Imper_surf,Perm_surf,Non_cons_surf,Hardwood,Coniferous,Shrubs,Periodic_herb,Permanent_herb,Permanent_water,Wetlands,Year,Old_people_perc,IMED,IFQ,ITQ,PI1,PI2,PI3,PI4,TI1,TI2,TI3,TI4,frequency_NO2,exposure_NO2,intensity_NO2,frequency_O3,exposure_O3,intensity_O3,frequency_PM10,exposure_PM10,intensity_PM10,frequency_CO,exposure_CO,intensity_CO,Neuro_incidence,Multiplicator,Label
PAULLO,0.037237554,0.649652415,0.138396072,0.075450786,0.020955365,0.038207808,0.002023903,0.010836394,0.0,0.027239701,0.0,0.129076582805658,0.3739321169721264,0.0691635545140804,0.7458695295853139,0.0756366555839935,0.1617141624558855,0.0054188131548484,0.0,0.0588927496640957,0.0005328121721294,0.000793550043597,0.4624016104040038,0.203568259041033,0.0320367489029325,0.0,2015,0.2046561033902806,27595.49,10778.12,70013.94,0.2046717171717171,0.4777777777777778,0.2986111111111111,0.0189393939393939,0.0425973229526064,0.3796367869375091,0.4782474232044357,0.0995184669054487,1,0.02,0.02,30,1.707,51.195,51,2.029,103.474,0,0.0,0.0,0.0200053111445516,0.0,1
PAULLO,0.037237554,0.649652415,0.138396072,0.075450786,0.020955365,0.038207808,0.002023903,0.010836394,0.0,0.027239701,0.0,0.129076582805658,0.3739321169721264,0.0691635545140804,0.7458695295853139,0.0756366555839935,0.1617141624558855,0.0054188131548484,0.0,0.0588927496640957,0.0005328121721294,0.000793550043597,0.4624016104040038,0.203568259041033,0.0320367489029325,0.0,2016,0.2072388649740841,27538.7,10778.24,70046.64,0.1955349303900664,0.4860153016430453,0.2987583092938668,0.0196914586730214,0.0409717575236925,0.3854047266800017,0.473172364916462,0.1004511508798437,1,0.221,0.221,30,1.463,43.878,49,1.549,75.923,0,0.0,0.0,0.0216990248616357,1.0,1
ALBAIRATE,0.038214271,0.780873638,0.070685086,0.055872333,0.01203672,0.012362288,0.00050679,0.021032725,0.001672406,0.006743742,0.0,0.1360647408085488,0.2887896529714336,0.0799301089616076,0.703216701461378,0.0408895070980215,0.0803773170869043,0.0085370028694694,0.0,0.0694574291318989,4.672323697129467e-05,2.0024244416269145e-05,0.6960227116650992,0.1007219494138337,0.004712372185962,0.0,2013,0.1787542662116041,27400.56,10559.65,68896.77,0.2104619149587029,0.4851636586111961,0.2844906699296421,0.0198837565004588,0.0433935267162703,0.3900189688057512,0.4644014465827086,0.1021860578952697,3,0.222,0.665,30,1.648,49.447,44,1.931,84.957,0,0.0,0.0,0.0121587030716723,0.0,0
ALBAIRATE,0.038214271,0.780873638,0.070685086,0.055872333,0.01203672,0.012362288,0.00050679,0.021032725,0.001672406,0.006743742,0.0,0.1360647408085488,0.2887896529714336,0.0799301089616076,0.703216701461378,0.0408895070980215,0.0803773170869043,0.0085370028694694,0.0,0.0694574291318989,4.672323697129467e-05,2.0024244416269145e-05,0.6960227116650992,0.1007219494138337,0.004712372185962,0.0,2014,0.1842105263157894,27378.8,10639.52,70116.98,0.2148080438756855,0.4722730042656916,0.2928092626447288,0.0201096892138939,0.0459712918951816,0.3783172360707311,0.4753508222316301,0.1003606498024571,0,0.0,0.0,30,1.151,34.541,45,1.682,75.683,0,0.0,0.0,0.0133701188455008,0.0,0
ALBAIRATE,0.038214271,0.780873638,0.070685086,0.055872333,0.01203672,0.012362288,0.00050679,0.021032725,0.001672406,0.006743742,0.0,0.1360647408085488,0.2887896529714336,0.0799301089616076,0.703216701461378,0.0408895070980215,0.0803773170869043,0.0085370028694694,0.0,0.0694574291318989,4.672323697129467e-05,2.0024244416269145e-05,0.6960227116650992,0.1007219494138337,0.004712372185962,0.0,2015,0.1932109308283518,27539.04,10558.04,69569.41,0.2015810276679842,0.472484037701429,0.3058680449984798,0.020066889632107,0.0392196611939798,0.370407567768088,0.4914878643282531,0.098884906709679,0,0.0,0.0,30,1.813,54.399,51,2.184,111.392,0,0.0,0.0,0.0149444918872758,0.0,0
ALBAIRATE,0.038214271,0.780873638,0.070685086,0.055872333,0.01203672,0.012362288,0.00050679,0.021032725,0.001672406,0.006743742,0.0,0.1360647408085488,0.2887896529714336,0.0799301089616076,0.703216701461378,0.0408895070980215,0.0803773170869043,0.0085370028694694,0.0,0.0694574291318989,4.672323697129467e-05,2.0024244416269145e-05,0.6960227116650992,0.1007219494138337,0.004712372185962,0.0,2016,0.1974645466265578,27626.15,10554.46,70621.51,0.1937125748502994,0.4811377245508982,0.304191616766467,0.0209580838323353,0.0394671695488534,0.3759062464528973,0.4843389165239659,0.1002876674742832,2,0.233,0.466,30,1.55,46.491,48,1.519,72.9,0,0.0,0.0,0.0148259561667382,0.0,0
RESCALDINA,0.309091058,0.187891794,0.278020042,0.150795154,0.031222822,0.016885845,0.017632787,0.007727847,0.0,0.000732652,0.0,0.0944846584566223,0.1056554425129806,0.2883232914969977,0.8093002764340009,0.1802269641734861,0.2549728347490295,0.0108220862262824,0.0,0.269979294936222,0.001868024089692,2.490698786256027e-05,0.1767150788848651,0.1061286752823693,4.981397572512054e-05,0.0,2013,0.2049834121550081,27190.06,10790.25,70110.38,0.1906074628335138,0.5170818154967017,0.2710445997834006,0.0212661218863837,0.0387021798128094,0.4086145430047873,0.4234746776889077,0.1292085994934955,5,0.286,1.431,28,1.656,46.368,46,1.705,78.446,0,0.0,0.0,0.0131291028446389,0.0,0
RESCALDINA,0.309091058,0.187891794,0.278020042,0.150795154,0.031222822,0.016885845,0.017632787,0.007727847,0.0,0.000732652,0.0,0.0944846584566223,0.1056554425129806,0.2883232914969977,0.8093002764340009,0.1802269641734861,0.2549728347490295,0.0108220862262824,0.0,0.269979294936222,0.001868024089692,2.490698786256027e-05,0.1767150788848651,0.1061286752823693,4.981397572512054e-05,0.0,2014,0.2100042211903756,27259.02,10774.39,69421.75,0.1922506671938321,0.5078580606899279,0.2782445388949293,0.0216467332213106,0.0379748976522285,0.4014752134124164,0.4316082717224622,0.1289416172128927,0,0.0,0.0,29,1.193,34.589,48,1.468,70.441,0,0.0,0.0,0.0142816941044041,0.0,0
RESCALDINA,0.309091058,0.187891794,0.278020042,0.150795154,0.031222822,0.016885845,0.017632787,0.007727847,0.0,0.000732652,0.0,0.0944846584566223,0.1056554425129806,0.2883232914969977,0.8093002764340009,0.1802269641734861,0.2549728347490295,0.0108220862262824,0.0,0.269979294936222,0.001868024089692,2.490698786256027e-05,0.1767150788848651,0.1061286752823693,4.981397572512054e-05,0.0,2015,0.2130963254408768,27436.57,10781.46,70590.1,0.1918656056587091,0.4925827684448374,0.2930543275370861,0.0224972983593673,0.0387072437185913,0.3800135628363749,0.4433373525454637,0.13794184089957,0,0.0,0.0,30,1.596,47.873,51,2.186,111.494,0,0.0,0.0,0.0150354809246118,0.0,0
RESCALDINA,0.309091058,0.187891794,0.278020042,0.150795154,0.031222822,0.016885845,0.017632787,0.007727847,0.0,0.000732652,0.0,0.0944846584566223,0.1056554425129806,0.2883232914969977,0.8093002764340009,0.1802269641734861,0.2549728347490295,0.0108220862262824,0.0,0.269979294936222,0.001868024089692,2.490698786256027e-05,0.1767150788848651,0.1061286752823693,4.981397572512054e-05,0.0,2016,0.21762538962879,27319.09,10724.65,70688.19,0.186261040235525,0.4935230618253189,0.297252208047105,0.022963689892051,0.0368410959518362,0.3795714864478416,0.4488580275645877,0.1347293900357343,1,0.205,0.205,30,1.39,41.694,46,1.702,78.287,0,0.0,0.0,0.0150184188155284,0.0,0
MELEGNANO,0.032221224,0.354072793,0.27437517,0.167468072,0.068182389,0.055087914,0.0,0.024514249,0.0,0.023517725,0.000560464,0.1615650400332693,0.4722316456148244,0.1001879297284067,0.7119728434504791,0.173948492210163,0.2832189539067599,0.0170047404690786,0.0,0.080442425207253,0.0009202565430324,0.000540150579606,0.2755568179071633,0.1476011472716024,0.0213059395289043,0.0,2013,0.2400991525912261,27626.76,10726.72,70691.73,0.2050334250884782,0.488242233582383,0.2809280377506881,0.0257963035784506,0.042219914610672,0.3765678019900084,0.45065088067524,0.1305614027240794,1,0.036,0.036,28,1.616,45.248,49,1.921,94.122,0,0.0,0.0,0.020349339943506,1.0,1
MELEGNANO,0.032221224,0.354072793,0.27437517,0.167468072,0.068182389,0.055087914,0.0,0.024514249,0.0,0.023517725,0.000560464,0.1615650400332693,0.4722316456148244,0.1001879297284067,0.7119728434504791,0.173948492210163,0.2832189539067599,0.0170047404690786,0.0,0.080442425207253,0.0009202565430324,0.000540150579606,0.2755568179071633,0.1476011472716024,0.0213059395289043,0.0,2014,0.2393913293138099,27646.0,10720.22,70547.39,0.2033230963067958,0.4826364280652019,0.2880541774942909,0.0259862981337113,0.0418254586829207,0.3694813903818845,0.4584577869744079,0.1302353639607868,0,0.0,0.0,31,1.155,35.816,48,1.592,76.425,0,0.0,0.0,0.0196956646569049,0.0,1
MELEGNANO,0.032221224,0.354072793,0.27437517,0.167468072,0.068182389,0.055087914,0.0,0.024514249,0.0,0.023517725,0.000560464,0.1615650400332693,0.4722316456148244,0.1001879297284067,0.7119728434504791,0.173948492210163,0.2832189539067599,0.0170047404690786,0.0,0.080442425207253,0.0009202565430324,0.000540150579606,0.2755568179071633,0.1476011472716024,0.0213059395289043,0.0,2015,0.2391254709441717,27685.58,10699.45,70610.39,0.2043624423422719,0.4651708232350872,0.3042764443749511,0.0261902900476897,0.0421208327766124,0.3486859518311675,0.4758032820268251,0.1333899333653949,0,0.0,0.0,30,1.715,51.453,51,2.038,103.935,0,0.0,0.0,0.0204361228450736,1.0,1
MELEGNANO,0.032221224,0.354072793,0.27437517,0.167468072,0.068182389,0.055087914,0.0,0.024514249,0.0,0.023517725,0.000560464,0.1615650400332693,0.4722316456148244,0.1001879297284067,0.7119728434504791,0.173948492210163,0.2832189539067599,0.0170047404690786,0.0,0.080442425207253,0.0009202565430324,0.000540150579606,0.2755568179071633,0.1476011472716024,0.0213059395289043,0.0,2016,0.2358058866730693,27646.46,10622.49,70238.78,0.1974378881987577,0.4704192546583851,0.3034937888198757,0.0286490683229813,0.0388831946351732,0.3506536990184977,0.468769225404604,0.141693880941725,0,0.0,0.0,30,1.499,44.963,50,1.557,77.829,0,0.0,0.0,0.0227670753064798,1.0,1
SAN DONATO MILANESE,0.04128202,0.376802711,0.170777295,0.159019837,0.115048049,0.076334066,0.00753643,0.032570274,0.0,0.020629319,0.0,0.1126803479351344,0.76519305954067,0.173172478205617,0.6987813781603499,0.1097849047238908,0.2267108621116304,0.0227733242329077,0.0,0.1182761236291011,0.0045421777599562,0.0010457935048696,0.3303302678142749,0.158351867267203,0.0289388232541542,0.0,2013,0.2305773905357199,28454.49,10572.18,70451.78,0.2007485095086818,0.3554549806344924,0.3725575525479785,0.0712389573088472,0.0283577002646711,0.2040075307479813,0.4763740583419282,0.2912607106454193,7,0.285,1.992,28,1.611,45.104,49,1.945,95.296,0,0.0,0.0,0.01758373583357,0.0,1
SAN DONATO MILANESE,0.04128202,0.376802711,0.170777295,0.159019837,0.115048049,0.076334066,0.00753643,0.032570274,0.0,0.020629319,0.0,0.1126803479351344,0.76519305954067,0.173172478205617,0.6987813781603499,0.1097849047238908,0.2267108621116304,0.0227733242329077,0.0,0.1182761236291011,0.0045421777599562,0.0010457935048696,0.3303302678142749,0.158351867267203,0.0289388232541542,0.0,2014,0.2329331154136283,28523.13,10569.94,70628.92,0.2035579139663346,0.3486146753077291,0.3755382540994302,0.072289156626506,0.027748037180538,0.1984680242702065,0.4788302124205128,0.2949537261287426,2,0.054,0.109,30,1.124,33.712,48,1.614,77.48,0,0.0,0.0,0.0179469449333668,0.0,1
SAN DONATO MILANESE,0.04128202,0.376802711,0.170777295,0.159019837,0.115048049,0.076334066,0.00753643,0.032570274,0.0,0.020629319,0.0,0.1126803479351344,0.76519305954067,0.173172478205617,0.6987813781603499,0.1097849047238908,0.2267108621116304,0.0227733242329077,0.0,0.1182761236291011,0.0045421777599562,0.0010457935048696,0.3303302678142749,0.158351867267203,0.0289388232541542,0.0,2015,0.2351757530025781,28695.91,10608.72,70762.24,0.2003896103896104,0.3367099567099567,0.3878354978354978,0.075064935064935,0.0267523190459903,0.1810251095084554,0.4710035495876261,0.3212190218579281,5,0.052,0.26,30,1.598,47.952,51,2.055,104.8,0,0.0,0.0,0.0186442809532792,0.0,1
SAN DONATO MILANESE,0.04128202,0.376802711,0.170777295,0.159019837,0.115048049,0.076334066,0.00753643,0.032570274,0.0,0.020629319,0.0,0.1126803479351344,0.76519305954067,0.173172478205617,0.6987813781603499,0.1097849047238908,0.2267108621116304,0.0227733242329077,0.0,0.1182761236291011,0.0045421777599562,0.0010457935048696,0.3303302678142749,0.158351867267203,0.0289388232541542,0.0,2016,0.2349223152847401,28632.46,10522.17,70735.57,0.2020778774739192,0.3422058129051646,0.3850083716137895,0.0707079380071266,0.027272642043606,0.1922300337620514,0.4883025682376454,0.2921947559566971,2,0.355,0.709,30,1.45,43.497,50,1.572,78.622,0,0.0,0.0,0.0195535074882461,0.0,1
INVERUNO,0.017399153,0.687905044,0.163738636,0.083312329,0.020846851,0.0110871,0.004532256,0.010922734,0.0,0.000255897,0.0,0.18698216260875,0.2087953747914455,0.0376189322304514,0.65660021905805,0.092790619258463,0.1330301036136206,0.0045736051233079,0.0,0.0221840450305313,0.0008570359149982,8.240729951906128e-06,0.6301851008821654,0.1161778108619726,0.0009476839444692,0.0,2013,0.2250725478816018,27325.57,10780.4,70830.05,0.1853580048270313,0.5242156074014481,0.26934835076428,0.0210780370072405,0.0390198555514785,0.4197975226575693,0.4272935141702963,0.1138891076206558,0,0.0,0.0,31,1.969,61.051,42,1.728,72.561,0,0.0,0.0,0.0165989553105049,0.0,1
INVERUNO,0.017399153,0.687905044,0.163738636,0.083312329,0.020846851,0.0110871,0.004532256,0.010922734,0.0,0.000255897,0.0,0.18698216260875,0.2087953747914455,0.0376189322304514,0.65660021905805,0.092790619258463,0.1330301036136206,0.0045736051233079,0.0,0.0221840450305313,0.0008570359149982,8.240729951906128e-06,0.6301851008821654,0.1161778108619726,0.0009476839444692,0.0,2014,0.2321799307958477,27221.68,10705.21,70558.33,0.1832987386236627,0.5219543349832348,0.2723934216828996,0.0223535047102027,0.0375965352933584,0.4169739150587613,0.4287035633936595,0.1167259862542206,0,0.0,0.0,33,1.263,41.687,44,1.547,68.057,0,0.0,0.0,0.0182237600922722,0.0,1
INVERUNO,0.017399153,0.687905044,0.163738636,0.083312329,0.020846851,0.0110871,0.004532256,0.010922734,0.0,0.000255897,0.0,0.18698216260875,0.2087953747914455,0.0376189322304514,0.65660021905805,0.092790619258463,0.1330301036136206,0.0045736051233079,0.0,0.0221840450305313,0.0008570359149982,8.240729951906128e-06,0.6301851008821654,0.1161778108619726,0.0009476839444692,0.0,2015,0.2400511985105888,27291.58,10713.51,70876.55,0.1854966677245318,0.5026975563313234,0.2894319263725801,0.0223738495715645,0.0369519889204734,0.3942418176148247,0.447440831253852,0.1213653622108498,0,0.0,0.0,32,1.941,62.107,50,2.0,100.013,0,0.0,0.0,0.0189667209681172,0.0,1
INVERUNO,0.017399153,0.687905044,0.163738636,0.083312329,0.020846851,0.0110871,0.004532256,0.010922734,0.0,0.000255897,0.0,0.18698216260875,0.2087953747914455,0.0376189322304514,0.65660021905805,0.092790619258463,0.1330301036136206,0.0045736051233079,0.0,0.0221840450305313,0.0008570359149982,8.240729951906128e-06,0.6301851008821654,0.1161778108619726,0.0009476839444692,0.0,2016,0.2460928388150221,27318.69,10683.68,70407.85,0.1782336912966821,0.5060105786183683,0.2909120051290271,0.0248437249559224,0.0361014461814617,0.3881421983631978,0.4387234149805453,0.137032940474795,0,0.0,0.0,32,1.709,54.685,45,1.621,72.939,0,0.0,0.0,0.0199440167949615,0.0,1
VIGNATE,0.042145166,0.594354552,0.106606437,0.167074414,0.030045489,0.048627066,0.006042359,0.005104517,0.0,0.0,0.0,0.1612468951322459,0.3039733724637901,0.0377657509446127,0.748368421052632,0.1021662946606892,0.2022630729383454,0.0270440191748883,0.0,0.0245769685713857,0.0001987671102348,0.0001286140125048,0.5522685696959252,0.0919824033068942,0.0,0.0,2013,0.1586222027204914,27577.9,10590.42,69477.09,0.1961508852963818,0.474364896073903,0.3065434949961509,0.0229407236335642,0.0398599920916443,0.3722646134122261,0.4792773999940441,0.1085979945020853,4,0.169,0.678,28,1.701,47.634,48,2.08,99.82,0,0.0,0.0,0.0128345765686704,0.0,0
VIGNATE,0.042145166,0.594354552,0.106606437,0.167074414,0.030045489,0.048627066,0.006042359,0.005104517,0.0,0.0,0.0,0.1612468951322459,0.3039733724637901,0.0377657509446127,0.748368421052632,0.1021662946606892,0.2022630729383454,0.0270440191748883,0.0,0.0245769685713857,0.0001987671102348,0.0001286140125048,0.5522685696959252,0.0919824033068942,0.0,0.0,2014,0.1654691922490747,27601.63,10662.73,70160.06,0.1929961089494163,0.4694163424124513,0.3140856031128404,0.0235019455252918,0.0390376124193798,0.3638076852607191,0.4857680921950386,0.1113866101248624,0,0.0,0.0,31,1.185,36.729,45,1.71,76.946,0,0.0,0.0,0.0140431090790333,0.0,0
VIGNATE,0.042145166,0.594354552,0.106606437,0.167074414,0.030045489,0.048627066,0.006042359,0.005104517,0.0,0.0,0.0,0.1612468951322459,0.3039733724637901,0.0377657509446127,0.748368421052632,0.1021662946606892,0.2022630729383454,0.0270440191748883,0.0,0.0245769685713857,0.0001987671102348,0.0001286140125048,0.5522685696959252,0.0919824033068942,0.0,0.0,2015,0.1717851329354313,27853.95,10596.93,69640.39,0.1893023255813953,0.4632558139534883,0.3226356589147287,0.0248062015503875,0.0359262136354015,0.3533815846401996,0.4961830944080851,0.1145091073163136,3,0.092,0.277,29,1.671,48.466,50,2.152,107.624,0,0.0,0.0,0.0144329896907216,0.0,0
VIGNATE,0.042145166,0.594354552,0.106606437,0.167074414,0.030045489,0.048627066,0.006042359,0.005104517,0.0,0.0,0.0,0.1612468951322459,0.3039733724637901,0.0377657509446127,0.748368421052632,0.1021662946606892,0.2022630729383454,0.0270440191748883,0.0,0.0245769685713857,0.0001987671102348,0.0001286140125048,0.5522685696959252,0.0919824033068942,0.0,0.0,2016,0.1781943546649429,27693.39,10575.85,70343.41,0.1892141756548536,0.4608628659476117,0.3265023112480739,0.0234206471494607,0.0356546415566313,0.3533583792091758,0.4979487977985935,0.1130381814355993,6,0.066,0.396,30,1.446,43.393,48,1.565,75.11,0,0.0,0.0,0.0150829562594268,0.0,0
LISCATE,0.013306757,0.663469221,0.076259958,0.1682997,0.019983157,0.039221227,0.003892063,0.009142806,0.0,0.006425111,0.0,0.1417606221485884,0.3633791965716574,0.0526539453694757,0.7499273167777101,0.0932845488829294,0.156579842791643,0.0123103712372002,0.0,0.0514207821021914,0.0002126143564283,6.378430692849875e-05,0.4542824646625895,0.2257858158090641,0.0069524894552063,0.0,2013,0.1373934226552984,27337.87,10596.61,70679.05,0.2148282097649186,0.4730560578661844,0.2882459312839059,0.0238698010849909,0.040622016144827,0.3794199104304308,0.4580549657021937,0.1219031077225484,2,0.189,0.378,28,1.631,45.656,50,1.917,95.835,0,0.0,0.0,0.0090133982947624,1.0,0
LISCATE,0.013306757,0.663469221,0.076259958,0.1682997,0.019983157,0.039221227,0.003892063,0.009142806,0.0,0.006425111,0.0,0.1417606221485884,0.3633791965716574,0.0526539453694757,0.7499273167777101,0.0932845488829294,0.156579842791643,0.0123103712372002,0.0,0.0514207821021914,0.0002126143564283,6.378430692849875e-05,0.4542824646625895,0.2257858158090641,0.0069524894552063,0.0,2014,0.1460755813953488,27380.04,10529.0,70407.45,0.2126269956458635,0.4698838896952104,0.2960812772133527,0.0214078374455732,0.0409931026576046,0.3720600627275333,0.4689205019300749,0.118026332684787,0,0.0,0.0,31,1.14,35.325,46,1.668,76.72,0,0.0,0.0,0.0096899224806201,1.0,0
LISCATE,0.013306757,0.663469221,0.076259958,0.1682997,0.019983157,0.039221227,0.003892063,0.009142806,0.0,0.006425111,0.0,0.1417606221485884,0.3633791965716574,0.0526539453694757,0.7499273167777101,0.0932845488829294,0.156579842791643,0.0123103712372002,0.0,0.0514207821021914,0.0002126143564283,6.378430692849875e-05,0.4542824646625895,0.2257858158090641,0.0069524894552063,0.0,2015,0.1528724440116845,27437.97,10542.94,71180.76,0.2133620689655172,0.4547413793103448,0.3121408045977011,0.0197557471264367,0.0403255387052854,0.3629168946364686,0.4965651257056049,0.100192440952641,0,0.0,0.0,29,1.721,49.907,50,2.07,103.496,0,0.0,0.0,0.0119279454722492,0.0,0
LISCATE,0.013306757,0.663469221,0.076259958,0.1682997,0.019983157,0.039221227,0.003892063,0.009142806,0.0,0.006425111,0.0,0.1417606221485884,0.3633791965716574,0.0526539453694757,0.7499273167777101,0.0932845488829294,0.156579842791643,0.0123103712372002,0.0,0.0514207821021914,0.0002126143564283,6.378430692849875e-05,0.4542824646625895,0.2257858158090641,0.0069524894552063,0.0,2016,0.1587496923455574,27687.66,10571.69,71989.46,0.2097876934148974,0.4685138539042821,0.3047858942065491,0.0169125584742713,0.0406237414617887,0.3799172211694241,0.4878191793011514,0.0916398580676356,4,0.077,0.307,30,1.448,43.431,49,1.515,74.241,0,0.0,0.0,0.0095988186069406,1.0,0
